feature,F_statistic,p_value
mfcc_26_mean_segmean,0.025708190638959502,0.8732610633948823
mfcc_28_max_segmean,0.025031475354194213,0.874925924477861
mfcc_delta_18_std_segstd,0.024995662492488552,0.8750146709477349
chroma_11_std_segmean,0.024785249899735295,0.875537408144058
mfcc_35_max_segmean,0.024713474622929173,0.8757162426582921
zcr_max_segstd,0.024535767930492575,0.8761601636595072
mel_096_mean_segmean,0.023915547974699542,0.8777225602471967
mfcc_delta_37_mean_segstd,0.02329946308307985,0.8792952246031888
mel_024_mean_segmean,0.022797166781375455,0.8805932460788417
zcr_mean_segmean,0.02229810234065667,0.8818974895436332
mfcc_26_std_segmean,0.022261104423216185,0.8819947706974574
mfcc_38_min_segstd,0.02215661640802163,0.8822699554919158
chroma_09_std_segstd,0.020700897394847633,0.8861750913083065
mfcc_24_max_segstd,0.019574961204897625,0.8892927508024355
mfcc_20_min_segstd,0.019305082969504044,0.8900535252831262
mfcc_29_median_segmean,0.019148839764367067,0.8904964477336725
mfcc_delta_25_std_segstd,0.018994176802031658,0.8909367086159655
mfcc_delta_17_mean_segstd,0.01895021173692862,0.8910621920494028
mel_023_mean_segmean,0.018051188939353837,0.8936614588208561
mfcc_35_mean_segmean,0.017939501971283453,0.8939889326510146
mfcc_37_mean_segmean,0.01728159770296855,0.8959393802180662
mfcc_14_median_segmean,0.01703716884424185,0.8966736289142611
mfcc_02_median_segmean,0.016839969284366027,0.8972699183143619
mel_065_mean_segstd,0.015994967471639532,0.8998661529542835
spectral_contrast_6_mean_segstd,0.015962758992641633,0.8999664752529338
mfcc_13_mean_segstd,0.015879929623062304,0.9002249438217269
mfcc_04_mean_segstd,0.01527217520937595,0.902142771754887
chroma_06_mean_segmean,0.014761416385556572,0.9037847079208023
mfcc_25_max_segstd,0.01445582502934184,0.9047809066932395
mel_045_mean_segmean,0.013097304836247452,0.9093446031430916
mfcc_delta_21_mean_segstd,0.012775795047976572,0.9104593267848505
mfcc_delta_04_mean_segmean,0.01264481217365215,0.910917533971335
mel_051_mean_segmean,0.010793485247477213,0.9176709057736812
mel_044_mean_segmean,0.01062021380325631,0.9183320059242724
mfcc_37_median_segmean,0.010366470300912112,0.9193100553852062
mel_035_mean_segmean,0.010043029376927201,0.9205744604728207
mfcc_delta_40_mean_segstd,0.00999264453553458,0.9207732682500318
mfcc_delta_40_mean_segmean,0.009205021243967626,0.9239495152207511
mfcc_16_max_segstd,0.009187892291732754,0.9240200856208032
mfcc_37_min_segmean,0.009186529475387185,0.9240257032043415
mfcc_07_max_segstd,0.008892472217226124,0.9252478148677663
mfcc_delta_31_mean_segstd,0.008839226328334374,0.9254712758049426
mfcc_39_median_segmean,0.008461930232725687,0.9270745529464649
mfcc_11_max_segstd,0.008348336283763276,0.9275642896223254
mfcc_13_min_segstd,0.008285951607472907,0.9278346781807709
mfcc_28_median_segstd,0.007766577223242825,0.9301268232438539
mfcc_27_mean_segstd,0.007373657930097758,0.9319126978445046
mel_012_mean_segmean,0.006720653382955453,0.9349902429768707
mfcc_03_median_segmean,0.0065659413216217705,0.9357411862507761
mel_022_mean_segstd,0.0060427965603781515,0.9383487651401025
mfcc_26_min_segmean,0.00580816059124121,0.939555135402216
chroma_04_min_segmean,0.005645699696368508,0.9404048424399145
mel_043_mean_segmean,0.0055720158362563095,0.9407942765677102
mfcc_delta_20_mean_segstd,0.005053045266562813,0.9436138553680609
mfcc_delta_24_std_segstd,0.004967499931090176,0.9440923738248982
mfcc_delta_01_mean_segmean,0.004896621596669389,0.9444919950027028
mfcc_23_std_segstd,0.004862006263853545,0.9446882170881332
mel_022_mean_segmean,0.004712826169974511,0.9455420087876507
chroma_07_min_segstd,0.004431213593084379,0.9471915979211475
spectral_contrast_2_mean_segstd,0.004320821239560957,0.9478525617147102
mel_007_mean_segmean,0.004225222485111221,0.9484318354475274
mfcc_24_std_segstd,0.0042031544884084445,0.9485664870981438
onset_strength_mean_segstd,0.00407935364505615,0.949328550944631
mfcc_delta_23_mean_segstd,0.003935504658765316,0.9502287583547451
chroma_06_min_segstd,0.0037920755221084643,0.9511429397005339
mel_038_mean_segstd,0.0036476401945447936,0.9520812481576645
mel_021_mean_segmean,0.003058926840891035,0.9561138493843577
mel_052_mean_segmean,0.002719122548062034,0.9586207693426706
mel_027_mean_segstd,0.0025472300727637023,0.9599488681546412
mel_013_mean_segmean,0.002456590779639156,0.9606672958727788
mfcc_delta_37_std_segmean,0.002413373721723469,0.9610145208892158
mel_030_mean_segstd,0.0024063821190663014,0.9610709865374811
mfcc_delta_14_mean_segstd,0.0023176254369162473,0.9617950815432024
mfcc_07_min_segmean,0.002316343486952151,0.9618056408419845
mfcc_delta_19_std_segstd,0.0022958517437133507,0.9619748286669896
mfcc_23_min_segstd,0.002284922468421424,0.9620653745443439
mfcc_delta_12_mean_segstd,0.0021660208087650114,0.9630648255820401
mfcc_33_min_segstd,0.0021634437135314207,0.9630867883803697
mfcc_40_median_segstd,0.00183377287236454,0.9660135239371601
mfcc_18_median_segstd,0.0015427240518904007,0.9688255376192012
mel_045_mean_segstd,0.0013632769809725541,0.9706937571625263
spectral_contrast_3_mean_segstd,0.0013238213354685021,0.9711207644111918
chroma_02_min_segstd,0.0012672126440643236,0.9717446993375042
mfcc_25_median_segmean,0.0012527192545466273,0.9719066758443932
mfcc_delta_23_std_segstd,0.001221861952094383,0.9722546886643605
mfcc_delta_01_mean_segstd,0.0011876055243428393,0.9726462316284551
spectral_contrast_1_mean_segmean,0.0010269361514800017,0.9745630730882477
mfcc_delta_32_mean_segstd,0.0007763850301012372,0.9778817891929199
mfcc_26_std_segstd,0.000629164967735515,0.9800884737311034
mfcc_delta_16_mean_segmean,0.0005819341703008244,0.980850267977558
mfcc_delta_11_mean_segmean,0.0004083445918768236,0.983958240884254
mel_014_mean_segmean,0.00036717230365565143,0.9847883409285769
mel_044_mean_segstd,0.0003640262283310602,0.9848536427396165
mfcc_33_mean_segstd,0.0001860586012191189,0.9891712114605742
mfcc_08_min_segstd,0.00015673963196098108,0.9900609111461108
mfcc_delta_26_std_segstd,0.00012034048722104118,0.9912910513101281
mfcc_21_max_segmean,0.00010774532723620982,0.9917593778506559
mfcc_delta_03_mean_segstd,8.50420918686736e-05,0.9926788480218776
mfcc_delta_03_mean_segmean,6.931727581836047e-05,0.9933902602602751
mfcc_12_std_segstd,4.580407233863268e-05,0.9946269931035071
mfcc_37_std_segmean,2.0569829452116897e-05,0.9963993362987446
mfcc_delta_33_mean_segmean,5.056492139142791e-07,0.9994354617604113
mel_046_mean_segstd,2.718965053373492e-07,0.9995860284203831
chroma_09_max_segmean,,
chroma_09_max_segstd,,
